date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:47:22	3000/3000	---M--	200	added ('OK')	image/png	etag:%2235a1457-bb8-51943419f1080%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/XAmarin-tab-arrow.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/XAmarin-tab-arrow.png	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:23	5584/5584	---M--	200	added ('OK')	image/png	etag:%2235a1344-15d0-519f23c89d800%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/why-cloud-iconbox.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/why-cloud-iconbox.png	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:25	12325/12325	---M--	200	added ('OK')	image/png	etag:%2235a12dc-3025-519f1ab1a6600%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/why-cloud-icons.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/why-cloud-icons.png	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:26	1432/1432	---M--	200	added ('OK')	image/jpeg	etag:%2235a14b4-598-519f6440e7280%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cloud-adoption-bg.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cloud-adoption-bg.jpg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:28	114339/114339	---M--	200	added ('OK')	image/jpeg	etag:%2235a1357-1bea3-518da16340b80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/carparking-bg3.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/carparking-bg3.jpg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:29	5131/5131	---M--	200	added ('OK')	image/png	etag:%2235a13e6-140b-51d3eb2c53600%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/emstabicons.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/emstabicons.png	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:30	1382/1382	---M--	200	added ('OK')	image/png	etag:%2235a12bf-566-51bee81e52dc0%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/pdf-icon.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/pdf-icon.png	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:30	24242/24242	---M--	200	added ('OK')	image/png	etag:%2235a1342-5eb2-519f6656f5e80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cloudadoption-bg.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cloudadoption-bg.png	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:34	28366/28366	---M--	200	added ('OK')	image/jpeg	etag:%2235a132a-6ece-51d3eb0351540%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/iphn-videobg.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/iphn-videobg.jpg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:35	1379/1379	---M--	200	added ('OK')	image/svg+xml	etag:%2235a13e9-563-52ce740930e00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/data_analysis_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/data_analysis_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:35	1418/1418	---M--	200	added ('OK')	image/svg+xml	etag:%2235a149c-58a-52ce740930e00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/store_metrics_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/store_metrics_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:35	3677/3677	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1320-e5d-52ce740930e00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/payment_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/payment_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:35	1871/1871	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1469-74f-52ce740930e00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/campaigning_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/campaigning_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:36	1888/1888	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1293-760-52ce740930e00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/automate_process_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/automate_process_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:36	3567/3567	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1261-def-52ce740930e00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cross_platform_development_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cross_platform_development_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:36	1899/1899	---M--	200	added ('OK')	image/svg+xml	etag:%2235a129d-76b-52ce740930e00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/automatic_update_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/automatic_update_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:36	1043/1043	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1427-413-52ce740930e00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/security_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/security_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:36	1212/1212	---M--	200	added ('OK')	image/svg+xml	etag:%2235a018e-4bc-52d3231857d80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/categorical_display_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/categorical_display_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:37	1588/1588	---M--	200	added ('OK')	image/svg+xml	etag:%2235a00f3-634-52d3231857d80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/advanced_search_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/advanced_search_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:37	1768/1768	---M--	200	added ('OK')	image/svg+xml	etag:%2235a018a-6e8-52d3231857d80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/byod_support_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/byod_support_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:37	4268/4268	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0191-10ac-52d323166f900%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cms_system_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cms_system_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:37	8860/8860	---M--	200	added ('OK')	image/svg+xml	etag:%2235a019c-229c-52d3231857d80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/user_authentication_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/user_authentication_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:38	4550/4550	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0194-11c6-52d323166f900%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/document_collaboration_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/document_collaboration_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:38	2760/2760	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0196-ac8-52d323166f900%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/local_weather_and_news_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/local_weather_and_news_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:38	2940/2940	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0145-b7c-52d3231ff8f80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/intuitive_ui_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/intuitive_ui_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:38	1518/1518	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0141-5ee-52d32321e1400%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/g7_alignment_tool_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/g7_alignment_tool_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:39	1971/1971	---M--	200	added ('OK')	image/svg+xml	etag:%2235a00fd-7b3-52d32321e1400%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cloud_based_solution_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cloud_based_solution_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:39	2209/2209	---M--	200	added ('OK')	image/svg+xml	etag:%2235a00fb-8a1-52d32323c9880%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/buy_postage_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/buy_postage_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:39	1991/1991	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0150-7c7-52d3231ff8f80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/refund_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/refund_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:39	4092/4092	---M--	200	added ('OK')	image/svg+xml	etag:%2235a014e-ffc-52d3231ff8f80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/print_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/print_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:40	4103/4103	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0137-1007-52d32321e1400%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cost_saving_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cost_saving_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:40	3318/3318	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0152-cf6-52d3231e10b00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/remote_device_connection_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/remote_device_connection_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:40	1454/1454	---M--	200	added ('OK')	image/svg+xml	etag:%2235a013a-5ae-52d32321e1400%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/different_ip_numbers_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/different_ip_numbers_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:40	875/875	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0139-36b-52d32321e1400%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/customized_headers_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/customized_headers_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:41	1103/1103	---M--	200	added ('OK')	image/svg+xml	etag:%2235a014f-44f-52d3231ff8f80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/product_details_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/product_details_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:41	3023/3023	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0146-bcf-52d3231ff8f80%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/invoice_history_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/invoice_history_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:41	1765/1765	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1eb0-6e5-538fd3db42d6f%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/alert-system1.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/alert-system1.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:41	3356/3356	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1eb4-d1c-538fd3db48b2f%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/onlinet-banking.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/onlinet-banking.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:41	2859/2859	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1eb8-b2b-538fd3db7b3c7%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/responsive-design.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/responsive-design.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:42	3786/3786	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1eaf-eca-538fd3db3eb07%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/multiple-account.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/multiple-account.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:42	2093/2093	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0155-82d-52d3230afde00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/single_point_of_control_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/single_point_of_control_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:42	2114/2114	---M--	200	added ('OK')	image/svg+xml	etag:%2235a014a-842-52d3230ce6280%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/multilingual_sites_and_marketing_tools_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/multilingual_sites_and_marketing_tools_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:42	2051/2051	---M--	200	added ('OK')	image/svg+xml	etag:%2235a00fc-803-52d3230afde00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/catalog_management_system_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/catalog_management_system_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:43	1367/1367	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0140-557-52d3230ce6280%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/experience_analytics_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/experience_analytics_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:43	1977/1977	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0142-7b9-52d3231e10b00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/highly_customizable_intranet_portal_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/highly_customizable_intranet_portal_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:43	2419/2419	---M--	200	added ('OK')	image/svg+xml	etag:%2235a013c-973-52d3231c28680%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/effective_document_management_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/effective_document_management_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:43	734/734	---M--	200	added ('OK')	image/svg+xml	etag:%2235a00f8-2de-52d3231e10b00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/advanced_search_capabilities_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/advanced_search_capabilities_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:44	4066/4066	---M--	200	added ('OK')	image/svg+xml	etag:%2235a013e-fe2-52d3231c28680%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/enterprise_grade_solution_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/enterprise_grade_solution_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:44	3077/3077	---M--	200	added ('OK')	image/svg+xml	etag:%2235a013b-c05-52d3231c28680%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/document_management_system_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/document_management_system_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:44	3189/3189	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0136-c75-52d3231e10b00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/community_engagement_portal_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/community_engagement_portal_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:44	2283/2283	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0143-8eb-52d3231c28680%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/implement_a_portal_in_Office_365_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/implement_a_portal_in_Office_365_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:44	2178/2178	---M--	200	added ('OK')	image/svg+xml	etag:%2235a013f-882-52d3231c28680%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/events_and_calendar_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/events_and_calendar_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:45	1871/1871	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0154-74f-52d3231e10b00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/role_based_access_control_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/role_based_access_control_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:45	3230/3230	---M--	200	added ('OK')	image/svg+xml	etag:%2235a019a-c9e-52d323166f900%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/sap_system_integration_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/sap_system_integration_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:45	1780/1780	---M--	200	added ('OK')	image/svg+xml	etag:%2235a0198-6f4-52d323166f900%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/push_notification_emails_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/push_notification_emails_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:45	2914/2914	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01b3-b62-52d3577348300%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/sap_integration_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/sap_integration_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:46	1822/1822	---M--	200	added ('OK')	image/svg+xml	etag:%2235a019e-71e-52d3577348300%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/automatic_updates_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/automatic_updates_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:46	2358/2358	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01a2-936-52d3577348300%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/bulk_order_management_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/bulk_order_management_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:46	3207/3207	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01b7-c87-52d3577348300%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/striking_product_display_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/striking_product_display_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:46	3703/3703	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01a6-e77-52d3577348300%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/eBay_payment_integration_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/eBay_payment_integration_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:47	3058/3058	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01af-bf2-52d3577348300%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/product_and_transaction_management_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/product_and_transaction_management_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:47	1380/1380	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01a5-564-52d3577530780%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/complete_information_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/complete_information_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:47	2153/2153	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01b9-869-52d3577530780%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/user_friendly_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/user_friendly_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:47	2441/2441	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01a8-989-52d3577530780%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/improves_customer_engagement_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/improves_customer_engagement_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:47	1580/1580	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01b1-62c-52d4b7a777700%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/product_catalog_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/product_catalog_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:48	4413/4413	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01aa-113d-52d4b7a777700%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/inx_locations_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/inx_locations_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:48	1569/1569	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01ac-621-52d4b7a777700%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/multimedia_content_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/multimedia_content_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:48	3492/3492	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01a4-da4-52d4b7a777700%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cms-based_eLearning_system_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/cms-based_eLearning_system_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
21:47:48	1680/1680	---M--	200	added ('OK')	image/svg+xml	etag:%2235a01ad-690-52d4b7a777700%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/online_courses_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/online_courses_icon.svg	(from http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/css/style-n.css)
